transaction_id,transaction_time,transaction_amount,location,device_type,channel,card_present,customer_age,merchant_category,is_fraud
TXN021198,2,2832.84,Hyderabad,Desktop,Online,Yes,18,Electronics,0
TXN021199,5,4667.56,Delhi,Desktop,POS,No,53,Clothing,0
TXN021200,3,2772.64,Delhi,Tablet,Online,No,22,Clothing,0
TXN021201,17,4710.2,Delhi,POS,Online,No,20,Travel,0
TXN021202,5,778.71,Kolkata,Mobile,Online,Yes,49,Entertainment,0
TXN021203,4,1206.43,Mumbai,POS,POS,Yes,57,Food,0
TXN021204,8,321.5,Kolkata,POS,Online,Yes,33,Electronics,0
TXN021205,10,12562.23,Bangalore,Tablet,POS,No,69,Grocery,0
TXN021206,5,4966.29,Mumbai,POS,POS,No,50,Entertainment,0
TXN021207,15,3774.11,Mumbai,Mobile,Online,No,37,Entertainment,0
TXN021208,18,650.04,Delhi,Tablet,POS,Yes,45,Clothing,0
TXN021209,10,3598.79,Bangalore,Desktop,Online,No,39,Food,0
TXN021210,20,5950.49,Hyderabad,Desktop,Online,No,64,Grocery,0
TXN021211,14,4987.71,Hyderabad,Mobile,Online,Yes,21,Food,0
TXN021212,23,4215.64,Chennai,Desktop,POS,Yes,58,Clothing,0
TXN021213,8,1468.94,Mumbai,POS,POS,Yes,50,Entertainment,0
TXN021214,23,4369.69,Mumbai,POS,POS,No,24,Travel,0
TXN021215,18,1988.28,Mumbai,Tablet,POS,Yes,66,Clothing,0
TXN021216,18,1555.19,Chennai,Mobile,Online,No,23,Entertainment,0
TXN021217,23,10038.62,Hyderabad,Tablet,POS,Yes,42,Travel,0
TXN021218,8,475.83,Delhi,Tablet,POS,Yes,58,Entertainment,0
TXN021219,22,6001.2,Bangalore,POS,POS,Yes,22,Electronics,0
TXN021220,3,1166.27,Chennai,Tablet,POS,No,43,Electronics,0
TXN021221,9,2179.57,Mumbai,Tablet,POS,Yes,27,Grocery,0
TXN021222,8,1352.66,Delhi,Mobile,Online,No,65,Grocery,0
TXN021223,18,2098.69,Bangalore,Mobile,Online,No,22,Electronics,0
TXN021224,14,5117.89,Kolkata,POS,Online,Yes,45,Grocery,0
TXN021225,18,606.4,Hyderabad,POS,POS,Yes,58,Grocery,0
TXN021226,1,4216.96,Delhi,Tablet,Online,Yes,27,Clothing,0
TXN021227,9,1771.17,Bangalore,Tablet,POS,No,53,Food,0
TXN021228,18,8197.81,Mumbai,POS,Online,No,34,Entertainment,0
TXN021229,16,2375.51,Bangalore,Mobile,POS,Yes,68,Grocery,0
TXN021230,19,126.77,Mumbai,POS,Online,No,69,Clothing,0
TXN021231,23,7230.71,Delhi,POS,POS,No,41,Grocery,0
TXN021232,20,7750.59,Kolkata,Mobile,POS,Yes,66,Electronics,0
TXN021233,1,595.07,Delhi,Tablet,POS,No,28,Food,0
TXN021234,18,10798.48,Mumbai,Desktop,POS,No,20,Electronics,0
TXN021235,16,1770.69,Chennai,POS,POS,No,56,Food,0
TXN021236,17,7374.9,Delhi,Desktop,POS,No,24,Grocery,0
TXN021237,16,1358.04,Hyderabad,Mobile,Online,No,40,Entertainment,0
TXN021238,1,68.83,Kolkata,Desktop,POS,No,27,Travel,0
TXN021239,18,4754.54,Chennai,Mobile,POS,No,44,Clothing,0
TXN021240,0,6509.71,Chennai,POS,POS,No,54,Clothing,0
TXN021241,10,533.11,Mumbai,Tablet,Online,Yes,59,Entertainment,0
TXN021242,9,2422.18,Bangalore,Desktop,POS,Yes,28,Electronics,0
TXN021243,4,5343.5,Kolkata,Mobile,Online,No,47,Entertainment,1
TXN021244,15,1857.16,Mumbai,POS,POS,No,18,Food,0
TXN021245,23,4658.69,Hyderabad,Mobile,Online,Yes,41,Clothing,1
TXN021246,4,3049.11,Kolkata,POS,Online,Yes,58,Grocery,0
TXN021247,23,3826.73,Bangalore,Tablet,POS,No,26,Clothing,0
TXN021248,22,7533.11,Mumbai,Tablet,Online,No,34,Travel,0
TXN021249,11,1617.8,Delhi,POS,Online,No,27,Entertainment,0
TXN021250,3,4421.77,Delhi,Tablet,Online,Yes,69,Grocery,0
TXN021251,22,3741.51,Chennai,POS,POS,Yes,61,Clothing,0
TXN021252,5,1734.04,Bangalore,Desktop,Online,Yes,33,Entertainment,0
TXN021253,18,1439.79,Hyderabad,Desktop,Online,Yes,41,Electronics,0
TXN021254,8,6394.85,Hyderabad,Tablet,POS,Yes,48,Entertainment,0
TXN021255,11,687.26,Mumbai,Mobile,Online,No,57,Electronics,0
TXN021256,14,1150.41,Bangalore,Desktop,POS,Yes,48,Entertainment,0
TXN021257,15,11005.11,Bangalore,Mobile,POS,Yes,66,Electronics,0
TXN021258,12,974.56,Delhi,POS,POS,No,29,Food,0
TXN021259,20,6178.36,Mumbai,Tablet,Online,No,45,Travel,0
TXN021260,23,1392.91,Chennai,POS,Online,No,39,Entertainment,0
TXN021261,6,2403.56,Mumbai,Desktop,Online,No,27,Entertainment,0
TXN021262,22,1524.2,Delhi,POS,POS,Yes,22,Entertainment,0
TXN021263,19,750.4,Chennai,Tablet,Online,Yes,63,Grocery,0
TXN021264,3,3524.27,Hyderabad,POS,Online,No,48,Clothing,0
TXN021265,10,10198.51,Chennai,Tablet,Online,Yes,20,Grocery,0
TXN021266,7,6699.48,Kolkata,Desktop,POS,Yes,59,Electronics,0
TXN021267,5,12654.97,Mumbai,POS,POS,No,22,Clothing,0
TXN021268,9,3524.48,Hyderabad,POS,POS,No,52,Clothing,0
TXN021269,6,105.26,Kolkata,Tablet,POS,No,20,Food,0
TXN021270,6,2422.78,Delhi,POS,Online,No,47,Electronics,0
TXN021271,3,2922.68,Hyderabad,POS,Online,Yes,66,Grocery,0
TXN021272,2,383.99,Mumbai,Mobile,Online,No,65,Electronics,0
TXN021273,23,5288.24,Mumbai,POS,POS,No,45,Food,0
TXN021274,6,3928.9,Mumbai,POS,Online,No,36,Food,0
TXN021275,3,1784.95,Kolkata,Desktop,POS,No,68,Clothing,0
TXN021276,12,1035.91,Bangalore,Mobile,Online,No,56,Grocery,0
TXN021277,19,752.34,Bangalore,Tablet,POS,No,69,Food,0
TXN021278,16,10010.18,Bangalore,Mobile,Online,Yes,26,Travel,0
TXN021279,6,4859.61,Kolkata,POS,POS,Yes,27,Entertainment,0
TXN021280,16,3546.48,Kolkata,Desktop,Online,No,31,Entertainment,0
TXN021281,3,8891.55,Chennai,Tablet,POS,No,63,Travel,0
TXN021282,10,682.6,Bangalore,Mobile,POS,Yes,62,Clothing,0
TXN021283,2,5847.52,Kolkata,Mobile,Online,No,44,Entertainment,1
TXN021284,10,2627.22,Chennai,Mobile,POS,Yes,35,Travel,0
TXN021285,2,8111.4,Delhi,Mobile,POS,Yes,63,Electronics,0
TXN021286,11,3241.82,Delhi,POS,Online,Yes,34,Food,0
TXN021287,0,4058.97,Kolkata,Mobile,Online,Yes,35,Food,0
TXN021288,3,754.08,Chennai,POS,POS,No,56,Food,0
TXN021289,13,1269.34,Chennai,POS,Online,No,68,Food,0
TXN021290,0,1079.92,Kolkata,Tablet,POS,No,50,Clothing,0
TXN021291,13,3553.94,Mumbai,Tablet,Online,No,30,Travel,0
TXN021292,12,1588.87,Delhi,Tablet,POS,Yes,48,Clothing,0
TXN021293,12,5897.87,Delhi,Tablet,Online,Yes,58,Grocery,0
TXN021294,23,716.99,Mumbai,Desktop,Online,Yes,52,Clothing,0
TXN021295,14,4764.02,Delhi,Desktop,POS,No,57,Entertainment,0
TXN021296,16,5033.84,Delhi,Tablet,Online,Yes,68,Travel,0
TXN021297,11,2965.61,Delhi,Tablet,POS,No,29,Grocery,0
TXN021298,21,481.6,Delhi,Desktop,POS,No,42,Clothing,0
TXN021299,22,1186.78,Bangalore,Desktop,Online,Yes,36,Clothing,0
TXN021300,13,1521.21,Kolkata,Tablet,Online,No,64,Electronics,0
TXN021301,11,1878.98,Mumbai,Desktop,POS,No,42,Clothing,0
TXN021302,17,4004.14,Delhi,Tablet,POS,Yes,66,Electronics,0
TXN021303,3,1239.16,Hyderabad,POS,POS,Yes,53,Electronics,0
TXN021304,13,55.16,Bangalore,Mobile,POS,Yes,48,Travel,0
TXN021305,18,6031.51,Kolkata,Desktop,POS,Yes,32,Travel,0
TXN021306,12,1698.63,Mumbai,Desktop,Online,No,35,Electronics,0
TXN021307,22,997.56,Delhi,Tablet,POS,Yes,44,Grocery,0
TXN021308,17,5130.86,Delhi,Desktop,POS,No,64,Travel,0
TXN021309,10,6332.06,Hyderabad,POS,POS,Yes,44,Travel,0
TXN021310,5,3939.56,Delhi,POS,Online,No,33,Entertainment,0
TXN021311,8,1312.33,Hyderabad,Desktop,POS,Yes,54,Entertainment,0
TXN021312,11,788.32,Chennai,Desktop,POS,No,58,Electronics,0
TXN021313,18,3742.73,Bangalore,POS,Online,No,61,Clothing,0
TXN021314,13,177.53,Kolkata,Tablet,Online,Yes,35,Electronics,0
TXN021315,14,1488.07,Mumbai,Mobile,Online,Yes,25,Clothing,0
TXN021316,10,4266.45,Hyderabad,Tablet,Online,Yes,33,Clothing,0
TXN021317,5,2638.95,Mumbai,Tablet,POS,No,57,Entertainment,0
TXN021318,13,3971.12,Bangalore,Desktop,Online,Yes,44,Entertainment,0
TXN021319,2,2552.33,Hyderabad,Mobile,POS,No,66,Clothing,0
TXN021320,18,822.08,Bangalore,Desktop,Online,No,62,Entertainment,0
TXN021321,19,1980.38,Delhi,Desktop,Online,Yes,54,Clothing,0
TXN021322,10,4449.24,Mumbai,Tablet,Online,No,49,Food,0
TXN021323,23,785.62,Delhi,POS,POS,No,23,Electronics,0
TXN021324,16,9892.19,Bangalore,Tablet,Online,Yes,48,Clothing,0
TXN021325,16,680.19,Hyderabad,Tablet,POS,Yes,19,Food,0
TXN021326,22,42.93,Bangalore,Tablet,Online,No,26,Clothing,0
TXN021327,2,4516.19,Bangalore,POS,Online,Yes,63,Electronics,0
TXN021328,13,7910.1,Kolkata,Mobile,POS,Yes,39,Grocery,0
TXN021329,6,849.65,Kolkata,Desktop,POS,Yes,51,Entertainment,0
TXN021330,18,505.46,Delhi,POS,POS,No,58,Grocery,0
TXN021331,2,760.53,Bangalore,Tablet,POS,No,54,Entertainment,0
TXN021332,1,2965.49,Delhi,Mobile,POS,Yes,22,Travel,0
TXN021333,16,2595.51,Delhi,Desktop,POS,No,33,Electronics,0
TXN021334,8,2913.4,Hyderabad,Mobile,Online,No,39,Clothing,0
TXN021335,21,23.29,Hyderabad,Mobile,Online,No,65,Clothing,0
TXN021336,5,512.32,Kolkata,Desktop,POS,Yes,18,Grocery,0
TXN021337,23,836.12,Chennai,POS,POS,Yes,23,Electronics,0
TXN021338,20,3582.91,Kolkata,Mobile,POS,No,29,Clothing,0
TXN021339,8,2815.2,Delhi,Mobile,Online,No,64,Food,0
TXN021340,4,2933.71,Kolkata,Desktop,POS,Yes,42,Clothing,0
TXN021341,1,2536.9,Bangalore,Desktop,POS,No,61,Travel,1
TXN021342,21,4093.76,Bangalore,Tablet,Online,Yes,44,Grocery,0
TXN021343,14,8526.18,Mumbai,Mobile,Online,No,27,Food,0
TXN021344,8,3358.59,Chennai,POS,POS,No,23,Electronics,0
TXN021345,18,4099.03,Kolkata,Mobile,Online,No,64,Electronics,0
TXN021346,9,2810.9,Chennai,Tablet,Online,No,69,Food,0
TXN021347,3,4793.08,Mumbai,Desktop,Online,Yes,23,Grocery,0
TXN021348,9,8593.33,Bangalore,Tablet,POS,Yes,33,Travel,0
TXN021349,7,2787.39,Delhi,POS,Online,No,54,Travel,0
TXN021350,21,599.04,Kolkata,Tablet,Online,No,35,Food,0
TXN021351,12,4412.51,Hyderabad,Desktop,Online,No,25,Grocery,0
TXN021352,6,3156.62,Bangalore,POS,POS,No,53,Grocery,0
TXN021353,6,8136.39,Mumbai,POS,POS,Yes,67,Clothing,0
TXN021354,3,952.91,Delhi,POS,Online,Yes,53,Clothing,0
TXN021355,14,10523.34,Bangalore,Tablet,POS,Yes,24,Grocery,0
TXN021356,11,2407.72,Bangalore,Desktop,Online,Yes,54,Grocery,0
TXN021357,15,9972.52,Bangalore,POS,Online,Yes,40,Grocery,0
TXN021358,5,4597.98,Kolkata,Desktop,Online,Yes,25,Grocery,0
TXN021359,8,6028.84,Kolkata,Desktop,POS,No,40,Clothing,0
TXN021360,2,1173.98,Hyderabad,POS,Online,No,62,Grocery,0
TXN021361,7,743.21,Delhi,Mobile,Online,Yes,23,Entertainment,0
TXN021362,6,2935.17,Kolkata,POS,POS,No,37,Travel,0
TXN021363,3,1406.8,Mumbai,Desktop,Online,Yes,62,Food,0
TXN021364,12,12783.66,Delhi,Desktop,POS,Yes,44,Clothing,0
TXN021365,18,2052.54,Bangalore,Tablet,Online,Yes,19,Travel,0
TXN021366,6,351.2,Mumbai,Mobile,POS,No,48,Entertainment,0
TXN021367,9,2072.27,Bangalore,Desktop,POS,Yes,25,Entertainment,0
TXN021368,11,2297.69,Delhi,POS,POS,No,46,Clothing,0
TXN021369,2,14.22,Hyderabad,Mobile,POS,Yes,23,Travel,0
TXN021370,23,845.06,Bangalore,POS,POS,Yes,43,Food,0
TXN021371,11,4.02,Chennai,Mobile,POS,Yes,38,Clothing,0
TXN021372,18,2469.78,Mumbai,Desktop,POS,Yes,68,Electronics,0
TXN021373,14,1036.5,Hyderabad,Mobile,Online,No,46,Entertainment,0
TXN021374,7,570.6,Hyderabad,POS,POS,Yes,45,Electronics,0
TXN021375,11,5471.3,Hyderabad,POS,Online,No,43,Travel,0
TXN021376,19,91.43,Delhi,Tablet,POS,No,34,Clothing,0
TXN021377,5,3530.13,Delhi,Mobile,POS,Yes,53,Electronics,0
TXN021378,9,2552.91,Bangalore,POS,POS,Yes,69,Grocery,0
TXN021379,1,4429.34,Bangalore,Tablet,POS,No,67,Travel,0
TXN021380,23,425.6,Mumbai,POS,POS,Yes,24,Electronics,0
TXN021381,12,6157.35,Kolkata,Mobile,Online,No,47,Clothing,0
TXN021382,6,1164.19,Mumbai,POS,Online,Yes,35,Clothing,0
TXN021383,7,25.75,Hyderabad,POS,Online,No,48,Grocery,0
TXN021384,22,3207.25,Chennai,Mobile,POS,Yes,67,Food,0
TXN021385,15,5884.48,Mumbai,Mobile,POS,No,51,Electronics,0
TXN021386,10,1309.43,Bangalore,Tablet,Online,No,65,Clothing,0
TXN021387,3,2249.62,Kolkata,Mobile,POS,No,38,Grocery,0
TXN021388,16,1594.78,Kolkata,Mobile,POS,Yes,50,Grocery,0
TXN021389,15,130.18,Mumbai,POS,Online,Yes,39,Food,0
TXN021390,18,4196.67,Chennai,POS,Online,No,22,Entertainment,0
TXN021391,22,8514.73,Mumbai,Mobile,POS,Yes,53,Entertainment,0
TXN021392,10,1634.58,Delhi,Desktop,POS,Yes,69,Food,0
TXN021393,6,467.98,Kolkata,Mobile,Online,Yes,36,Entertainment,0
TXN021394,12,2110.04,Delhi,Mobile,Online,Yes,62,Clothing,0
TXN021395,18,7053.9,Chennai,Mobile,Online,No,23,Food,0
TXN021396,16,2792.84,Chennai,Mobile,POS,Yes,21,Grocery,0
TXN021397,21,716.13,Bangalore,Tablet,Online,No,57,Travel,0
TXN021398,12,2416.99,Mumbai,Mobile,POS,No,29,Electronics,0
TXN021399,11,1187.43,Mumbai,POS,Online,Yes,19,Entertainment,0
TXN021400,6,71.53,Hyderabad,Desktop,POS,No,48,Clothing,0
TXN021401,0,7347.77,Mumbai,Desktop,POS,No,59,Travel,0
TXN021402,0,4746.28,Delhi,Mobile,POS,No,43,Travel,0
TXN021403,19,7734.09,Hyderabad,Tablet,POS,No,21,Travel,0
TXN021404,22,3444.65,Chennai,Desktop,Online,No,50,Food,0
TXN021405,13,1792.09,Hyderabad,Mobile,POS,Yes,42,Food,0
TXN021406,14,2038.85,Chennai,POS,POS,Yes,63,Grocery,0
TXN021407,10,686.81,Hyderabad,Mobile,Online,Yes,27,Clothing,0
TXN021408,23,1464.74,Delhi,Tablet,Online,Yes,57,Travel,0
TXN021409,8,536.85,Mumbai,Tablet,POS,No,55,Entertainment,0
TXN021410,16,1924.29,Mumbai,Tablet,POS,No,29,Electronics,0
TXN021411,3,3114.69,Delhi,Desktop,POS,No,67,Clothing,0
TXN021412,19,889.55,Hyderabad,Mobile,POS,No,29,Travel,0
TXN021413,18,8634.78,Hyderabad,Mobile,Online,Yes,63,Food,0
TXN021414,6,3122.55,Bangalore,Tablet,Online,No,58,Entertainment,0
TXN021415,0,745.07,Bangalore,POS,Online,Yes,63,Entertainment,0
TXN021416,8,548.17,Hyderabad,Tablet,POS,Yes,36,Travel,0
TXN021417,12,558.88,Hyderabad,Desktop,Online,No,19,Clothing,0
TXN021418,23,10932.37,Mumbai,Mobile,POS,No,52,Clothing,0
TXN021419,1,810.01,Mumbai,Tablet,POS,No,56,Food,0
TXN021420,1,553.12,Delhi,Tablet,Online,No,58,Electronics,0
TXN021421,23,537.34,Kolkata,POS,Online,Yes,46,Clothing,0
TXN021422,14,1266.13,Chennai,Tablet,POS,Yes,38,Food,0
TXN021423,16,2866.0,Mumbai,POS,POS,No,68,Travel,0
TXN021424,12,247.14,Hyderabad,POS,Online,No,49,Entertainment,0
TXN021425,6,521.04,Mumbai,Desktop,Online,No,25,Food,0
TXN021426,8,11246.23,Kolkata,Tablet,POS,No,41,Food,0
TXN021427,11,2885.37,Bangalore,Tablet,Online,No,43,Grocery,0
TXN021428,2,451.36,Chennai,POS,Online,No,22,Clothing,0
TXN021429,22,2396.17,Kolkata,Tablet,POS,No,52,Travel,0
TXN021430,21,827.01,Delhi,Mobile,POS,Yes,21,Grocery,0
TXN021431,14,10905.04,Bangalore,Tablet,POS,No,38,Grocery,0
TXN021432,6,1477.05,Chennai,POS,Online,No,34,Food,0
TXN021433,22,460.77,Bangalore,POS,Online,No,19,Travel,0
TXN021434,0,2847.72,Kolkata,Desktop,Online,No,54,Travel,1
TXN021435,13,443.09,Chennai,POS,POS,No,32,Electronics,0
TXN021436,18,2189.87,Mumbai,Mobile,Online,No,68,Electronics,0
TXN021437,15,5736.35,Delhi,Mobile,POS,No,25,Clothing,1
TXN021438,9,1272.71,Bangalore,Mobile,Online,No,20,Electronics,0
TXN021439,0,1947.28,Hyderabad,POS,Online,No,28,Electronics,0
TXN021440,4,343.96,Delhi,POS,Online,Yes,53,Clothing,0
TXN021441,2,3118.27,Bangalore,Tablet,Online,Yes,31,Travel,0
TXN021442,16,356.76,Bangalore,Mobile,Online,No,54,Clothing,0
TXN021443,17,1187.87,Hyderabad,Desktop,POS,No,34,Food,0
TXN021444,20,5520.01,Bangalore,POS,POS,No,54,Travel,0
TXN021445,18,487.27,Delhi,Tablet,Online,No,67,Entertainment,0
TXN021446,21,5500.93,Mumbai,POS,Online,Yes,46,Clothing,0
TXN021447,21,2987.4,Bangalore,Tablet,Online,No,68,Food,0
TXN021448,17,456.11,Kolkata,POS,POS,No,25,Travel,0
TXN021449,15,553.54,Hyderabad,POS,Online,No,23,Travel,0
TXN021450,1,3264.92,Kolkata,Desktop,Online,No,37,Grocery,0
TXN021451,14,3918.8,Hyderabad,Mobile,Online,No,21,Travel,0
TXN021452,12,3199.02,Delhi,POS,POS,No,38,Food,0
TXN021453,12,3755.84,Delhi,Desktop,POS,No,42,Entertainment,0
TXN021454,15,1346.29,Kolkata,POS,Online,No,59,Entertainment,0
TXN021455,7,4.31,Hyderabad,Mobile,Online,No,50,Clothing,0
TXN021456,10,2258.06,Mumbai,Mobile,POS,Yes,26,Entertainment,0
TXN021457,7,2708.03,Mumbai,Desktop,POS,No,29,Electronics,0
TXN021458,21,3490.94,Chennai,Mobile,Online,No,34,Grocery,0
TXN021459,9,789.21,Bangalore,Tablet,POS,No,57,Clothing,0
TXN021460,22,559.83,Hyderabad,Tablet,POS,Yes,51,Food,0
TXN021461,0,5321.27,Kolkata,Tablet,POS,No,31,Travel,0
TXN021462,11,5522.16,Hyderabad,POS,Online,No,58,Entertainment,0
TXN021463,8,13172.74,Delhi,Mobile,POS,Yes,42,Clothing,0
TXN021464,4,1245.46,Kolkata,Mobile,POS,Yes,32,Electronics,0
TXN021465,8,182.49,Kolkata,Desktop,Online,No,40,Travel,0
TXN021466,15,1938.13,Delhi,Tablet,Online,Yes,25,Entertainment,0
TXN021467,17,1960.31,Kolkata,Desktop,POS,No,20,Electronics,0
TXN021468,7,111.64,Hyderabad,Desktop,Online,No,53,Clothing,0
TXN021469,22,2567.43,Mumbai,POS,POS,No,56,Travel,0
TXN021470,10,906.64,Bangalore,Tablet,POS,No,64,Food,0
TXN021471,19,380.52,Mumbai,Mobile,Online,No,31,Food,0
TXN021472,18,2785.78,Kolkata,Tablet,POS,Yes,25,Clothing,0
TXN021473,3,995.3,Mumbai,POS,Online,No,29,Food,0
TXN021474,19,2473.69,Chennai,Desktop,Online,Yes,44,Food,0
TXN021475,9,45.98,Kolkata,Tablet,POS,Yes,67,Grocery,0
TXN021476,23,1368.16,Chennai,Tablet,POS,Yes,61,Travel,0
TXN021477,12,6016.86,Hyderabad,Desktop,Online,Yes,29,Travel,0
TXN021478,19,3150.47,Mumbai,Desktop,POS,No,26,Electronics,0
TXN021479,13,6063.75,Hyderabad,Tablet,POS,No,54,Electronics,0
TXN021480,20,4046.7,Delhi,Desktop,POS,Yes,22,Entertainment,0
TXN021481,1,3815.85,Bangalore,Mobile,POS,Yes,23,Clothing,0
TXN021482,3,6121.2,Delhi,Tablet,Online,No,51,Grocery,1
TXN021483,6,59.21,Chennai,Desktop,POS,Yes,67,Travel,0
TXN021484,18,1634.17,Hyderabad,Desktop,POS,Yes,20,Travel,0
TXN021485,16,9687.84,Delhi,Mobile,POS,No,32,Entertainment,0
TXN021486,15,584.99,Chennai,Tablet,POS,No,58,Electronics,0
TXN021487,12,3181.59,Delhi,Mobile,POS,Yes,45,Grocery,0
TXN021488,23,4684.7,Bangalore,POS,POS,Yes,32,Clothing,0
TXN021489,23,8136.38,Kolkata,Desktop,Online,Yes,44,Travel,0
TXN021490,21,6162.43,Bangalore,Tablet,POS,No,38,Entertainment,0
TXN021491,22,3386.42,Mumbai,Desktop,Online,No,36,Travel,0
TXN021492,17,3725.65,Hyderabad,Desktop,POS,Yes,18,Electronics,0
TXN021493,20,1260.38,Mumbai,POS,Online,No,24,Grocery,0
TXN021494,11,760.56,Delhi,POS,Online,Yes,35,Clothing,0
TXN021495,22,9555.08,Bangalore,Desktop,POS,Yes,69,Food,0
TXN021496,0,11135.34,Mumbai,Tablet,Online,No,63,Clothing,1
TXN021497,14,1658.08,Kolkata,Tablet,Online,Yes,65,Electronics,0
TXN021498,2,1587.09,Delhi,Tablet,Online,No,23,Grocery,0
TXN021499,5,1802.9,Chennai,POS,POS,No,65,Electronics,0
TXN021500,13,1856.42,Delhi,Mobile,POS,Yes,64,Electronics,0
TXN021501,22,5538.64,Bangalore,POS,Online,Yes,41,Travel,0
TXN021502,5,1690.01,Bangalore,Tablet,Online,No,48,Clothing,0
TXN021503,0,6420.16,Kolkata,POS,Online,Yes,44,Electronics,0
TXN021504,19,3564.15,Delhi,Mobile,POS,No,30,Travel,0
TXN021505,5,10090.95,Delhi,POS,POS,No,33,Travel,0
TXN021506,7,3367.73,Hyderabad,POS,Online,No,58,Travel,0
TXN021507,14,1593.98,Bangalore,Tablet,Online,No,28,Travel,0
TXN021508,13,7502.36,Delhi,POS,POS,Yes,36,Travel,0
TXN021509,15,783.29,Mumbai,Mobile,POS,No,26,Grocery,0
TXN021510,19,10053.41,Mumbai,POS,POS,Yes,34,Electronics,0
TXN021511,22,133.2,Delhi,Desktop,POS,No,53,Grocery,0
TXN021512,15,3072.8,Mumbai,Tablet,Online,No,19,Clothing,0
TXN021513,18,55.25,Bangalore,Mobile,Online,No,68,Travel,0
TXN021514,23,684.37,Chennai,Desktop,POS,No,44,Clothing,0
TXN021515,0,1870.72,Delhi,Tablet,Online,No,57,Grocery,0
TXN021516,3,516.9,Hyderabad,Tablet,POS,Yes,52,Clothing,0
TXN021517,23,13481.92,Kolkata,Desktop,Online,No,43,Entertainment,1
TXN021518,9,4448.58,Delhi,POS,Online,Yes,39,Food,0
TXN021519,19,5708.5,Bangalore,POS,Online,No,27,Food,0
TXN021520,17,11599.78,Kolkata,Mobile,POS,No,31,Food,0
TXN021521,1,3369.66,Kolkata,Tablet,Online,No,27,Travel,0
TXN021522,3,930.18,Chennai,Tablet,POS,Yes,38,Grocery,0
TXN021523,14,4243.51,Delhi,POS,Online,No,38,Food,0
TXN021524,3,2633.45,Delhi,Desktop,POS,Yes,25,Entertainment,0
TXN021525,15,933.87,Kolkata,Tablet,Online,No,46,Grocery,0
TXN021526,14,1373.2,Mumbai,Tablet,Online,No,42,Entertainment,0
TXN021527,17,2808.47,Delhi,Tablet,Online,No,32,Electronics,0
TXN021528,6,1509.83,Delhi,POS,POS,No,26,Food,0
TXN021529,14,804.16,Mumbai,Tablet,Online,No,62,Entertainment,0
TXN021530,21,1685.95,Hyderabad,Desktop,POS,Yes,40,Grocery,0
TXN021531,10,798.16,Hyderabad,POS,Online,No,63,Grocery,0
TXN021532,18,6240.98,Hyderabad,Mobile,POS,Yes,64,Travel,0
TXN021533,7,3553.23,Chennai,POS,POS,No,28,Entertainment,0
TXN021534,23,1417.4,Delhi,POS,Online,No,32,Electronics,0
TXN021535,0,8725.42,Bangalore,POS,Online,No,23,Entertainment,1
TXN021536,2,1477.72,Mumbai,Tablet,POS,Yes,28,Food,0
TXN021537,4,2563.25,Delhi,POS,Online,No,51,Grocery,0
TXN021538,17,2151.53,Mumbai,Mobile,Online,No,53,Grocery,1
TXN021539,11,390.04,Mumbai,Tablet,Online,Yes,57,Electronics,0
TXN021540,11,1653.86,Chennai,Tablet,POS,Yes,28,Food,0
TXN021541,20,242.15,Chennai,Desktop,Online,No,18,Electronics,0
TXN021542,18,560.98,Kolkata,Mobile,Online,Yes,36,Food,0
TXN021543,8,4646.84,Delhi,Mobile,Online,Yes,57,Grocery,0
TXN021544,10,1081.45,Chennai,Tablet,Online,Yes,42,Travel,0
TXN021545,16,279.49,Delhi,Mobile,Online,Yes,54,Entertainment,0
TXN021546,15,3807.76,Kolkata,POS,POS,Yes,52,Travel,0
TXN021547,3,4864.48,Hyderabad,Desktop,Online,No,56,Clothing,0
TXN021548,9,2588.8,Chennai,Mobile,POS,No,19,Clothing,0
TXN021549,21,7416.98,Chennai,POS,POS,No,53,Clothing,0
TXN021550,14,5680.23,Kolkata,Desktop,Online,No,61,Electronics,0
TXN021551,18,2413.66,Bangalore,Mobile,Online,Yes,50,Travel,0
TXN021552,2,4006.92,Bangalore,Tablet,Online,Yes,18,Clothing,0
TXN021553,20,1198.04,Kolkata,Desktop,POS,No,59,Clothing,0
TXN021554,22,3034.15,Bangalore,Mobile,Online,No,62,Food,0
TXN021555,4,11307.43,Bangalore,Tablet,Online,Yes,31,Clothing,0
TXN021556,10,4826.4,Bangalore,Desktop,POS,Yes,60,Electronics,0
TXN021557,23,1407.79,Bangalore,Tablet,POS,No,41,Entertainment,0
TXN021558,4,8080.93,Mumbai,Desktop,POS,No,43,Travel,0
TXN021559,6,5231.25,Mumbai,Desktop,POS,Yes,65,Electronics,0
TXN021560,5,113.8,Chennai,Desktop,POS,Yes,32,Electronics,0
TXN021561,12,4111.32,Delhi,Desktop,POS,No,45,Travel,0
TXN021562,1,11239.43,Mumbai,POS,POS,No,53,Entertainment,1
TXN021563,18,1146.89,Delhi,Desktop,POS,Yes,45,Clothing,0
TXN021564,10,966.14,Hyderabad,Desktop,POS,No,35,Travel,0
TXN021565,19,3065.51,Kolkata,Mobile,Online,No,33,Clothing,0
TXN021566,4,350.01,Hyderabad,Tablet,Online,No,26,Travel,0
TXN021567,8,3371.57,Hyderabad,Tablet,POS,Yes,35,Electronics,0
TXN021568,5,770.8,Kolkata,Desktop,POS,Yes,18,Grocery,0
